Id,SalePrice
2735,129812.14489696146
2736,144669.14638330124
2737,122743.45083305781
2738,137286.37150790863
2739,159105.63278740115
2740,115544.34781805603
2741,147411.8537215876
2742,150675.17784927887
2743,151900.06923993732
2744,153667.99886310572
2745,137033.49533725958
2746,128381.05951443133
2747,117450.43483262933
2748,104328.5204456887
2749,122108.2203941032
2750,133249.92287374672
2751,124847.6867742637
2752,195921.42732578455
2753,147275.1951930533
2754,165201.4073036963
2755,129865.1276307454
2756,88932.4520494966
2757,71658.04403211946
2758,89430.47712750349
2759,144873.43750163694
2760,129195.08891386267
2761,148402.33537178583
2762,150735.34759618397
2763,187628.228525347
2764,153233.30717354116
2765,253358.70891439318
2766,134594.1658239926
2767,86779.48248404275
2768,133675.3888807417
2769,128108.8395955542
2770,157591.90750429133
2771,122216.29951102223
2772,122775.34346087319
2773,138827.06188286442
2774,130737.25798533352
2775,130639.21976850744
2776,132735.29061625994
2777,145689.81510059987
2778,134256.61805984032
2779,118196.40991090519
2780,109761.2493203503
2781,101075.2380969065
2782,92700.95780589225
2783,112920.65249073565
2784,128026.52039179241
2785,131225.11684890735
2786,77003.1961931922
2787,115283.19397611263
2788,82185.51615732959
2789,205400.94167077966
2790,90469.8657363145
2791,110799.51067236516
2792,69172.6239290882
2793,177989.64049684134
2794,104466.00151909764
2795,118728.62559535775
2796,96670.82397857014
2797,160578.14413799514
2798,108277.51540483368
2799,110322.4579827344
2800,66056.40378237561
2801,108983.35744667191
2802,130730.75729999082
2803,156701.34859524362
2804,107972.41401229153
2805,88827.02256441249
2806,86553.26430432386
2807,154706.17880787438
2808,148306.21690291015
2809,130048.01022888844
2810,133161.06570556038
2811,158677.4774348618
2812,144516.9809279544
2813,147876.44974094335
2814,150280.33822356077
2815,94618.1160681562
2816,244808.85457455833
2817,128727.20382927592
2818,125019.52230047193
2819,174666.76505719026
2820,144954.2801443708
2821,105775.04165607844
2822,171385.0598470065
2823,199378.77987629798
2824,182200.55737383122
2825,116166.73978061757
2826,135359.67600741948
2827,143324.83111376708
2828,200714.89691866923
2829,189090.08594601226
2830,233936.40726619234
2831,187655.68228048264
2832,213226.68940918456
2833,286091.9683778439
2834,213772.0571487321
2835,227198.79468005974
2836,192143.27485261782
2837,175704.58419750305
2838,143256.30619679298
2839,180166.40959060998
2840,202686.82039295294
2841,203416.75162073938
2842,221215.94261267234
2843,149749.2790706423
2844,159704.38793931427
2845,122644.62079658848
2846,210051.09857109375
2847,194828.66931969678
2848,225853.7561615011
2849,213673.2231613709
2850,262109.51123483534
2851,229031.88163972323
2852,218261.47629674428
2853,224526.8287535931
2854,135323.7865084246
2855,208894.0024943634
2856,204779.67869840018
2857,189708.62145380283
2858,209626.91203092926
2859,133130.6415634728
2860,124254.09385705845
2861,131896.2832928623
2862,196752.4692735721
2863,120304.54158551856
2864,256690.51795057007
2865,135156.8042059321
2866,136940.039938162
2867,92875.39029858113
2868,114577.60635983244
2869,120748.41040154474
2870,139486.50471381508
2871,77550.1872669907
2872,62965.46273608032
2873,100704.97804930419
2874,128915.33313606244
2875,128496.90899366737
2876,155010.97708085837
2877,130737.26834361126
2878,170700.08948437456
2879,133386.15257468162
2880,110306.32739223419
2881,143504.80873861333
2882,156193.82283994887
2883,177506.48222185663
2884,175372.93295481507
2885,170638.27027933902
2886,183437.6779170741
2887,95089.71482030922
2888,129254.93542767444
2889,70964.25976474055
2890,86022.58141600844
2891,141582.74964633805
2892,68336.17141225647
2893,99584.68000677158
2894,66029.76090710955
2895,313737.0245069678
2896,299986.8743371999
2897,191799.70819898642
2898,159336.67254577685
2899,219097.15786915488
2900,160245.6557222361
2901,169451.1919491527
2902,189312.07755265367
2903,322478.88843537256
2904,332870.4994030445
2905,87332.39083911359
2906,203685.07951668664
2907,110199.3954191338
2908,124494.59153594373
2909,146760.39616239007
2910,83138.42395551749
2911,86613.36334761792
2912,151076.95842488087
2913,95605.94779848655
2914,86023.09409281556
2915,86975.58205837995
2916,90350.1726548265
2917,153125.84568872227
2918,112686.54244435707
2919,221050.70823656276
